#curie_map:
#  BRENDA: http://purl.obolibrary.org/obo/BRENDA_
#  KEGG_REACTION: http://purl.obolibrary.org/obo/KEGG_REACTION_
#  RESID: http://purl.obolibrary.org/obo/RESID_
#  Wikipedia: http://purl.obolibrary.org/obo/Wikipedia_
#  RHEA: http://purl.obolibrary.org/obo/RHEA_
#  UniPathway: http://purl.obolibrary.org/obo/UniPathway_
#  MetaCyc: http://purl.obolibrary.org/obo/MetaCyc_
#  UM-BBD_reactionID: http://purl.obolibrary.org/obo/UM-BBD_reactionID_
#  UM-BBD_enzymeID: http://purl.obolibrary.org/obo/UM-BBD_enzymeID_
#  TC: http://purl.obolibrary.org/obo/TC_
#  SABIO-RK: http://purl.obolibrary.org/obo/SABIO-RK_
#  EC: http://purl.obolibrary.org/obo/EC_
#  PMID: http://purl.obolibrary.org/obo/PMID_
#  GO: http://purl.obolibrary.org/obo/GO_
#  Reactome: http://purl.obolibrary.org/obo/Reactome_
subject_id	subject_label	predicate_id	object_id	object_label	match_type	confidence	comment
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	skos:exactMatch	KEGG_REACTION:R03503		xref	0.5	
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	skos:exactMatch	MetaCyc:H2PTERIDINEPYROPHOSPHOKIN-RXN		xref	0.5	
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	skos:exactMatch	RHEA:11412		xref	0.5	
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	skos:exactMatch	EC:2.5.1.54		xref	0.5	
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	skos:exactMatch	KEGG_REACTION:R01826		xref	0.5	
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	skos:exactMatch	MetaCyc:DAHPSYN-RXN		xref	0.5	
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	skos:exactMatch	RHEA:14717		xref	0.5	
GO:0003850	2-deoxyglucose-6-phosphatase activity	skos:exactMatch	EC:3.1.3.68		xref	0.5	
GO:0003850	2-deoxyglucose-6-phosphatase activity	skos:exactMatch	KEGG_REACTION:R02587		xref	0.5	
GO:0003850	2-deoxyglucose-6-phosphatase activity	skos:exactMatch	MetaCyc:3.1.3.68-RXN		xref	0.5	
GO:0003850	2-deoxyglucose-6-phosphatase activity	skos:exactMatch	RHEA:22236		xref	0.5	
GO:0003851	2-hydroxyacylsphingosine 1-beta-galactosyltransferase activity	skos:exactMatch	EC:2.4.1.47		xref	0.5	
GO:0003851	2-hydroxyacylsphingosine 1-beta-galactosyltransferase activity	skos:exactMatch	MetaCyc:2.4.1.45-RXN		xref	0.5	
GO:0003851	2-hydroxyacylsphingosine 1-beta-galactosyltransferase activity	skos:exactMatch	RHEA:10856		xref	0.5	
GO:0003852	2-isopropylmalate synthase activity	skos:exactMatch	EC:2.3.3.13		xref	0.5	
GO:0003852	2-isopropylmalate synthase activity	skos:exactMatch	KEGG_REACTION:R01213		xref	0.5	
GO:0003852	2-isopropylmalate synthase activity	skos:exactMatch	MetaCyc:2-ISOPROPYLMALATESYN-RXN		xref	0.5	
GO:0003852	2-isopropylmalate synthase activity	skos:exactMatch	RHEA:21524		xref	0.5	
GO:0003853	2-methylacyl-CoA dehydrogenase activity	skos:exactMatch	EC:1.3.99.12		xref	0.5	
GO:0003853	2-methylacyl-CoA dehydrogenase activity	skos:exactMatch	MetaCyc:2-METHYLACYL-COA-DEHYDROGENASE-RXN		xref	0.5	
GO:0003853	2-methylacyl-CoA dehydrogenase activity	skos:exactMatch	RHEA:13261		xref	0.5	
GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogenase activity	skos:exactMatch	EC:1.1.1.145		xref	0.5	
GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogenase activity	skos:exactMatch	MetaCyc:1.1.1.145-RXN		xref	0.5	
GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogenase activity	skos:exactMatch	RHEA:24076		xref	0.5	
GO:0003855	3-dehydroquinate dehydratase activity	skos:exactMatch	EC:4.2.1.10		xref	0.5	
GO:0003855	3-dehydroquinate dehydratase activity	skos:exactMatch	KEGG_REACTION:R03084		xref	0.5	
GO:0003855	3-dehydroquinate dehydratase activity	skos:exactMatch	MetaCyc:3-DEHYDROQUINATE-DEHYDRATASE-RXN		xref	0.5	
GO:0003855	3-dehydroquinate dehydratase activity	skos:exactMatch	RHEA:21096		xref	0.5	
GO:0003856	3-dehydroquinate synthase activity	skos:exactMatch	EC:4.2.3.4		xref	0.5	
GO:0003856	3-dehydroquinate synthase activity	skos:exactMatch	KEGG_REACTION:R03083		xref	0.5	
GO:0003856	3-dehydroquinate synthase activity	skos:exactMatch	MetaCyc:3-DEHYDROQUINATE-SYNTHASE-RXN		xref	0.5	
GO:0003856	3-dehydroquinate synthase activity	skos:exactMatch	RHEA:21968		xref	0.5	
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	skos:exactMatch	EC:1.1.1.35		xref	0.5	
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	skos:exactMatch	MetaCyc:OHACYL-COA-DEHYDROG-RXN		xref	0.5	
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	skos:exactMatch	RHEA:22432		xref	0.5	
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	skos:exactMatch	UM-BBD_enzymeID:e0664		xref	0.5	
GO:0003858	3-hydroxybutyrate dehydrogenase activity	skos:exactMatch	EC:1.1.1.30		xref	0.5	
GO:0003858	3-hydroxybutyrate dehydrogenase activity	skos:exactMatch	KEGG_REACTION:R01361		xref	0.5	
GO:0003858	3-hydroxybutyrate dehydrogenase activity	skos:exactMatch	MetaCyc:3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN		xref	0.5	
GO:0003858	3-hydroxybutyrate dehydrogenase activity	skos:exactMatch	RHEA:20521		xref	0.5	
GO:0003859	3-hydroxybutyryl-CoA dehydratase activity	skos:exactMatch	EC:4.2.1.55		xref	0.5	
GO:0003859	3-hydroxybutyryl-CoA dehydratase activity	skos:exactMatch	KEGG_REACTION:R03027		xref	0.5	
GO:0003859	3-hydroxybutyryl-CoA dehydratase activity	skos:exactMatch	MetaCyc:3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN		xref	0.5	
GO:0003859	3-hydroxybutyryl-CoA dehydratase activity	skos:exactMatch	RHEA:17849		xref	0.5	
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	skos:exactMatch	EC:3.1.2.4		xref	0.5	
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	skos:exactMatch	MetaCyc:3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN		xref	0.5	
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	skos:exactMatch	RHEA:20888		xref	0.5	
GO:0003861	3-isopropylmalate dehydratase activity	skos:exactMatch	EC:4.2.1.33		xref	0.5	
GO:0003861	3-isopropylmalate dehydratase activity	skos:exactMatch	MetaCyc:3-ISOPROPYLMALISOM-RXN		xref	0.5	
GO:0003861	3-isopropylmalate dehydratase activity	skos:exactMatch	RHEA:32287		xref	0.5	
GO:0003862	3-isopropylmalate dehydrogenase activity	skos:exactMatch	EC:1.1.1.85		xref	0.5	
GO:0003862	3-isopropylmalate dehydrogenase activity	skos:exactMatch	MetaCyc:3-ISOPROPYLMALDEHYDROG-RXN		xref	0.5	
GO:0003862	3-isopropylmalate dehydrogenase activity	skos:exactMatch	RHEA:32271		xref	0.5	
GO:0003863	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	skos:exactMatch	EC:1.2.4.4		xref	0.5	
GO:0003863	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	skos:exactMatch	MetaCyc:1.2.4.4-RXN		xref	0.5	
GO:0003863	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	skos:exactMatch	RHEA:13457		xref	0.5	
GO:0003864	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	skos:exactMatch	EC:2.1.2.11		xref	0.5	
GO:0003864	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	skos:exactMatch	MetaCyc:3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN		xref	0.5	
GO:0003864	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	skos:exactMatch	RHEA:11824		xref	0.5	
GO:0003865	3-oxo-5-alpha-steroid 4-dehydrogenase activity	skos:exactMatch	EC:1.3.99.5		xref	0.5	
GO:0003865	3-oxo-5-alpha-steroid 4-dehydrogenase activity	skos:exactMatch	MetaCyc:1.3.99.5-RXN		xref	0.5	
GO:0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity	skos:exactMatch	EC:2.5.1.19		xref	0.5	
GO:0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity	skos:exactMatch	KEGG_REACTION:R03460		xref	0.5	
GO:0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity	skos:exactMatch	MetaCyc:2.5.1.19-RXN		xref	0.5	
GO:0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity	skos:exactMatch	RHEA:21256		xref	0.5	
GO:0003867	4-aminobutyrate transaminase activity	skos:exactMatch	MetaCyc:GABATRANSAM-RXN		xref	0.5	
GO:0003867	4-aminobutyrate transaminase activity	skos:exactMatch	RHEA:23352		xref	0.5	
GO:0003868	4-hydroxyphenylpyruvate dioxygenase activity	skos:exactMatch	EC:1.13.11.27		xref	0.5	
GO:0003868	4-hydroxyphenylpyruvate dioxygenase activity	skos:exactMatch	MetaCyc:4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN		xref	0.5	
GO:0003868	4-hydroxyphenylpyruvate dioxygenase activity	skos:exactMatch	RHEA:16189		xref	0.5	
GO:0003868	4-hydroxyphenylpyruvate dioxygenase activity	skos:exactMatch	UM-BBD_reactionID:r0298		xref	0.5	
GO:0003870	5-aminolevulinate synthase activity	skos:exactMatch	EC:2.3.1.37		xref	0.5	
GO:0003870	5-aminolevulinate synthase activity	skos:exactMatch	KEGG_REACTION:R00830		xref	0.5	
GO:0003870	5-aminolevulinate synthase activity	skos:exactMatch	MetaCyc:5-AMINOLEVULINIC-ACID-SYNTHASE-RXN		xref	0.5	
GO:0003870	5-aminolevulinate synthase activity	skos:exactMatch	RHEA:12921		xref	0.5	
GO:0003871	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	skos:exactMatch	EC:2.1.1.14		xref	0.5	
GO:0003871	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	skos:exactMatch	KEGG_REACTION:R04405		xref	0.5	
GO:0003871	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	skos:exactMatch	MetaCyc:HOMOCYSMET-RXN		xref	0.5	
GO:0003871	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	skos:exactMatch	RHEA:21196		xref	0.5	
GO:0003872	6-phosphofructokinase activity	skos:exactMatch	EC:2.7.1.11		xref	0.5	
GO:0003872	6-phosphofructokinase activity	skos:exactMatch	MetaCyc:6PFRUCTPHOS-RXN		xref	0.5	
GO:0003872	6-phosphofructokinase activity	skos:exactMatch	RHEA:16109		xref	0.5	
GO:0003873	6-phosphofructo-2-kinase activity	skos:exactMatch	EC:2.7.1.105		xref	0.5	
GO:0003873	6-phosphofructo-2-kinase activity	skos:exactMatch	KEGG_REACTION:R02732		xref	0.5	
GO:0003873	6-phosphofructo-2-kinase activity	skos:exactMatch	MetaCyc:6-PHOSPHOFRUCTO-2-KINASE-RXN		xref	0.5	
GO:0003873	6-phosphofructo-2-kinase activity	skos:exactMatch	RHEA:15653		xref	0.5	
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	skos:exactMatch	EC:4.2.3.12		xref	0.5	
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	skos:exactMatch	KEGG_REACTION:R04286		xref	0.5	
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	skos:exactMatch	MetaCyc:4.2.3.12-RXN		xref	0.5	
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	skos:exactMatch	RHEA:22048		xref	0.5	
GO:0003875	ADP-ribosylarginine hydrolase activity	skos:exactMatch	EC:3.2.2.19		xref	0.5	
GO:0003875	ADP-ribosylarginine hydrolase activity	skos:exactMatch	MetaCyc:ADP-RIBOSYLARGININE-HYDROLASE-RXN		xref	0.5	
GO:0003875	ADP-ribosylarginine hydrolase activity	skos:exactMatch	RHEA:20784		xref	0.5	
GO:0003876	AMP deaminase activity	skos:exactMatch	EC:3.5.4.6		xref	0.5	
GO:0003876	AMP deaminase activity	skos:exactMatch	MetaCyc:AMP-DEAMINASE-RXN		xref	0.5	
GO:0003876	AMP deaminase activity	skos:exactMatch	RHEA:14777		xref	0.5	
GO:0003877	ATP adenylyltransferase activity	skos:exactMatch	EC:2.7.7.53		xref	0.5	
GO:0003877	ATP adenylyltransferase activity	skos:exactMatch	MetaCyc:ATP-ADENYLYLTRANSFERASE-RXN		xref	0.5	
GO:0003877	ATP adenylyltransferase activity	skos:exactMatch	RHEA:16577		xref	0.5	
GO:0003878	ATP citrate synthase activity	skos:exactMatch	EC:2.3.3.8		xref	0.5	
GO:0003878	ATP citrate synthase activity	skos:exactMatch	KEGG_REACTION:R00352		xref	0.5	
GO:0003878	ATP citrate synthase activity	skos:exactMatch	MetaCyc:ATP-CITRATE-PRO-S--LYASE-RXN		xref	0.5	
GO:0003878	ATP citrate synthase activity	skos:exactMatch	MetaCyc:PWY-5172		xref	0.5	
GO:0003878	ATP citrate synthase activity	skos:exactMatch	RHEA:21160		xref	0.5	
GO:0003879	ATP phosphoribosyltransferase activity	skos:exactMatch	EC:2.4.2.17		xref	0.5	
GO:0003879	ATP phosphoribosyltransferase activity	skos:exactMatch	MetaCyc:ATPPHOSPHORIBOSYLTRANS-RXN		xref	0.5	
GO:0003879	ATP phosphoribosyltransferase activity	skos:exactMatch	RHEA:18473		xref	0.5	
GO:0003881	CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity	skos:exactMatch	EC:2.7.8.11		xref	0.5	
GO:0003881	CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity	skos:exactMatch	KEGG_REACTION:R01802		xref	0.5	
GO:0003881	CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity	skos:exactMatch	MetaCyc:2.7.8.11-RXN		xref	0.5	
GO:0003881	CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity	skos:exactMatch	RHEA:11580		xref	0.5	
GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	skos:exactMatch	EC:2.7.8.8		xref	0.5	
GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	skos:exactMatch	MetaCyc:PHOSPHASERSYN-RXN		xref	0.5	
GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	skos:exactMatch	RHEA:16913		xref	0.5	
GO:0003883	CTP synthase activity	skos:exactMatch	EC:6.3.4.2		xref	0.5	
GO:0003883	CTP synthase activity	skos:exactMatch	MetaCyc:CTPSYN-RXN		xref	0.5	
GO:0003883	CTP synthase activity	skos:exactMatch	RHEA:16597		xref	0.5	
GO:0003884	D-amino-acid oxidase activity	skos:exactMatch	EC:1.4.3.3		xref	0.5	
GO:0003884	D-amino-acid oxidase activity	skos:exactMatch	MetaCyc:D-AMINO-ACID-OXIDASE-RXN		xref	0.5	
GO:0003884	D-amino-acid oxidase activity	skos:exactMatch	RHEA:21816		xref	0.5	
GO:0003885	D-arabinono-1,4-lactone oxidase activity	skos:exactMatch	EC:1.1.3.37		xref	0.5	
GO:0003885	D-arabinono-1,4-lactone oxidase activity	skos:exactMatch	KEGG_REACTION:R02715		xref	0.5	
GO:0003885	D-arabinono-1,4-lactone oxidase activity	skos:exactMatch	MetaCyc:1.1.3.37-RXN		xref	0.5	
GO:0003885	D-arabinono-1,4-lactone oxidase activity	skos:exactMatch	RHEA:23756		xref	0.5	
GO:0003886	DNA (cytosine-5-)-methyltransferase activity	skos:exactMatch	EC:2.1.1.37		xref	0.5	
GO:0003886	DNA (cytosine-5-)-methyltransferase activity	skos:exactMatch	MetaCyc:2.1.1.73-RXN		xref	0.5	
GO:0003886	DNA (cytosine-5-)-methyltransferase activity	skos:exactMatch	RHEA:13681		xref	0.5	
GO:0003887	DNA-directed DNA polymerase activity	skos:exactMatch	EC:2.7.7.7		xref	0.5	
GO:0003887	DNA-directed DNA polymerase activity	skos:exactMatch	MetaCyc:DNA-DIRECTED-DNA-POLYMERASE-RXN		xref	0.5	
GO:0003899	DNA-directed 5'-3' RNA polymerase activity	skos:exactMatch	EC:2.7.7.6		xref	0.5	
GO:0003899	DNA-directed 5'-3' RNA polymerase activity	skos:exactMatch	MetaCyc:DNA-DIRECTED-RNA-POLYMERASE-RXN		xref	0.5	
GO:0003904	deoxyribodipyrimidine photo-lyase activity	skos:exactMatch	EC:4.1.99.3		xref	0.5	
GO:0003904	deoxyribodipyrimidine photo-lyase activity	skos:exactMatch	MetaCyc:DEOXYRIBODIPYRIMIDINE-PHOTOLYASE-RXN		xref	0.5	
GO:0003904	deoxyribodipyrimidine photo-lyase activity	skos:exactMatch	RHEA:10672		xref	0.5	
GO:0003905	alkylbase DNA N-glycosylase activity	skos:exactMatch	EC:3.2.2.21		xref	0.5	
GO:0003905	alkylbase DNA N-glycosylase activity	skos:exactMatch	MetaCyc:3.2.2.21-RXN		xref	0.5	
GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	skos:exactMatch	EC:2.1.1.63		xref	0.5	
GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	skos:exactMatch	MetaCyc:2.1.1.63-RXN		xref	0.5	
GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	skos:exactMatch	RHEA:24000		xref	0.5	
GO:0003910	DNA ligase (ATP) activity	skos:exactMatch	EC:6.5.1.1		xref	0.5	
GO:0003910	DNA ligase (ATP) activity	skos:exactMatch	MetaCyc:DNA-LIGASE-ATP-RXN		xref	0.5	
GO:0003911	DNA ligase (NAD+) activity	skos:exactMatch	EC:6.5.1.2		xref	0.5	
GO:0003911	DNA ligase (NAD+) activity	skos:exactMatch	MetaCyc:DNA-LIGASE-NAD+-RXN		xref	0.5	
GO:0003912	DNA nucleotidylexotransferase activity	skos:exactMatch	EC:2.7.7.31		xref	0.5	
GO:0003912	DNA nucleotidylexotransferase activity	skos:exactMatch	MetaCyc:DNA-NUCLEOTIDYLEXOTRANSFERASE-RXN		xref	0.5	
GO:0003914	DNA (6-4) photolyase activity	skos:exactMatch	EC:4.1.99.13		xref	0.5	
GO:0003914	DNA (6-4) photolyase activity	skos:exactMatch	MetaCyc:RXN-10771		xref	0.5	
GO:0003919	FMN adenylyltransferase activity	skos:exactMatch	EC:2.7.7.2		xref	0.5	
GO:0003919	FMN adenylyltransferase activity	skos:exactMatch	KEGG_REACTION:R00161		xref	0.5	
GO:0003919	FMN adenylyltransferase activity	skos:exactMatch	MetaCyc:FADSYN-RXN		xref	0.5	
GO:0003919	FMN adenylyltransferase activity	skos:exactMatch	RHEA:17237		xref	0.5	
GO:0003920	GMP reductase activity	skos:exactMatch	EC:1.7.1.7		xref	0.5	
GO:0003920	GMP reductase activity	skos:exactMatch	KEGG_REACTION:R01134		xref	0.5	
GO:0003920	GMP reductase activity	skos:exactMatch	MetaCyc:GMP-REDUCT-RXN		xref	0.5	
GO:0003920	GMP reductase activity	skos:exactMatch	RHEA:17185		xref	0.5	
GO:0003921	GMP synthase activity	skos:exactMatch	MetaCyc:GMP-SYN-NH3-RXN		xref	0.5	
GO:0003921	GMP synthase activity	skos:exactMatch	RHEA:18301		xref	0.5	
GO:0003922	GMP synthase (glutamine-hydrolyzing) activity	skos:exactMatch	EC:6.3.5.2		xref	0.5	
GO:0003922	GMP synthase (glutamine-hydrolyzing) activity	skos:exactMatch	MetaCyc:GMP-SYN-GLUT-RXN		xref	0.5	
GO:0003922	GMP synthase (glutamine-hydrolyzing) activity	skos:exactMatch	RHEA:11680		xref	0.5	
GO:0003922	GMP synthase (glutamine-hydrolyzing) activity	skos:exactMatch	Wikipedia:GMP_synthase_(glutamine-hydrolysing)		xref	0.5	
GO:0003924	GTPase activity	skos:exactMatch	RHEA:19669		xref	0.5	
GO:0003934	GTP cyclohydrolase I activity	skos:exactMatch	EC:3.5.4.16		xref	0.5	
GO:0003934	GTP cyclohydrolase I activity	skos:exactMatch	KEGG_REACTION:R00424		xref	0.5	
GO:0003934	GTP cyclohydrolase I activity	skos:exactMatch	MetaCyc:GTP-CYCLOHYDRO-I-RXN		xref	0.5	
GO:0003934	GTP cyclohydrolase I activity	skos:exactMatch	RHEA:17473		xref	0.5	
GO:0003935	GTP cyclohydrolase II activity	skos:exactMatch	EC:3.5.4.25		xref	0.5	
GO:0003935	GTP cyclohydrolase II activity	skos:exactMatch	KEGG_REACTION:R00425		xref	0.5	
GO:0003935	GTP cyclohydrolase II activity	skos:exactMatch	MetaCyc:GTP-CYCLOHYDRO-II-RXN		xref	0.5	
GO:0003935	GTP cyclohydrolase II activity	skos:exactMatch	RHEA:23704		xref	0.5	
GO:0003937	IMP cyclohydrolase activity	skos:exactMatch	EC:3.5.4.10		xref	0.5	
GO:0003937	IMP cyclohydrolase activity	skos:exactMatch	MetaCyc:IMPCYCLOHYDROLASE-RXN		xref	0.5	
GO:0003937	IMP cyclohydrolase activity	skos:exactMatch	RHEA:18445		xref	0.5	
GO:0003938	IMP dehydrogenase activity	skos:exactMatch	EC:1.1.1.205		xref	0.5	
GO:0003938	IMP dehydrogenase activity	skos:exactMatch	MetaCyc:IMP-DEHYDROG-RXN		xref	0.5	
GO:0003938	IMP dehydrogenase activity	skos:exactMatch	RHEA:11708		xref	0.5	
GO:0003939	L-iditol 2-dehydrogenase activity	skos:exactMatch	EC:1.1.1.14		xref	0.5	
GO:0003939	L-iditol 2-dehydrogenase activity	skos:exactMatch	MetaCyc:L-IDITOL-2-DEHYDROGENASE-RXN		xref	0.5	
GO:0003939	L-iditol 2-dehydrogenase activity	skos:exactMatch	RHEA:10160		xref	0.5	
GO:0003941	L-serine ammonia-lyase activity	skos:exactMatch	EC:4.3.1.17		xref	0.5	
GO:0003941	L-serine ammonia-lyase activity	skos:exactMatch	MetaCyc:4.3.1.17-RXN		xref	0.5	
GO:0003941	L-serine ammonia-lyase activity	skos:exactMatch	RHEA:19169		xref	0.5	
GO:0003942	N-acetyl-gamma-glutamyl-phosphate reductase activity	skos:exactMatch	EC:1.2.1.38		xref	0.5	
GO:0003942	N-acetyl-gamma-glutamyl-phosphate reductase activity	skos:exactMatch	MetaCyc:N-ACETYLGLUTPREDUCT-RXN		xref	0.5	
GO:0003942	N-acetyl-gamma-glutamyl-phosphate reductase activity	skos:exactMatch	RHEA:21588		xref	0.5	
GO:0003944	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase activity	skos:exactMatch	EC:3.1.4.45		xref	0.5	
GO:0003944	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase activity	skos:exactMatch	MetaCyc:3.1.4.45-RXN		xref	0.5	
GO:0003944	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase activity	skos:exactMatch	RHEA:24372		xref	0.5	
GO:0003945	N-acetyllactosamine synthase activity	skos:exactMatch	EC:2.4.1.90		xref	0.5	
GO:0003945	N-acetyllactosamine synthase activity	skos:exactMatch	MetaCyc:N-ACETYLLACTOSAMINE-SYNTHASE-RXN		xref	0.5	
GO:0003945	N-acetyllactosamine synthase activity	skos:exactMatch	RHEA:17745		xref	0.5	
GO:0003947	(N-acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase activity	skos:exactMatch	EC:2.4.1.92		xref	0.5	
GO:0003947	(N-acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase activity	skos:exactMatch	MetaCyc:2.4.1.92-RXN		xref	0.5	
GO:0003947	(N-acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase activity	skos:exactMatch	RHEA:12588		xref	0.5	
GO:0003948	N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	skos:exactMatch	EC:3.5.1.26		xref	0.5	
GO:0003948	N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	skos:exactMatch	KEGG_REACTION:R03421		xref	0.5	
GO:0003948	N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	skos:exactMatch	MetaCyc:3.5.1.26-RXN		xref	0.5	
GO:0003948	N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	skos:exactMatch	RHEA:11544		xref	0.5	
GO:0003949	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity	skos:exactMatch	EC:5.3.1.16		xref	0.5	
GO:0003949	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity	skos:exactMatch	KEGG_REACTION:R04640		xref	0.5	
GO:0003949	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity	skos:exactMatch	MetaCyc:PRIBFAICARPISOM-RXN		xref	0.5	
GO:0003949	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity	skos:exactMatch	RHEA:15469		xref	0.5	
GO:0003950	NAD+ ADP-ribosyltransferase activity	skos:exactMatch	EC:2.4.2.30		xref	0.5	
GO:0003950	NAD+ ADP-ribosyltransferase activity	skos:exactMatch	MetaCyc:NAD+-ADP-RIBOSYLTRANSFERASE-RXN		xref	0.5	
GO:0003951	NAD+ kinase activity	skos:exactMatch	EC:2.7.1.23		xref	0.5	
GO:0003951	NAD+ kinase activity	skos:exactMatch	KEGG_REACTION:R00104		xref	0.5	
GO:0003951	NAD+ kinase activity	skos:exactMatch	MetaCyc:NAD-KIN-RXN		xref	0.5	
GO:0003951	NAD+ kinase activity	skos:exactMatch	RHEA:18629		xref	0.5	
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	skos:exactMatch	EC:6.3.5.1		xref	0.5	
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	skos:exactMatch	MetaCyc:NAD-SYNTH-GLN-RXN		xref	0.5	
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	skos:exactMatch	RHEA:24384		xref	0.5	
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	skos:exactMatch	Wikipedia:NAD+_synthase_(glutamine-hydrolysing)		xref	0.5	
GO:0003953	NAD+ nucleosidase activity	skos:exactMatch	RHEA:16301		xref	0.5	
GO:0003954	NADH dehydrogenase activity	skos:exactMatch	MetaCyc:NADH-DEHYDROGENASE-RXN		xref	0.5	
GO:0003954	NADH dehydrogenase activity	skos:exactMatch	RHEA:11356		xref	0.5	
GO:0003955	NAD(P)H dehydrogenase (quinone) activity	skos:exactMatch	EC:1.6.5.2		xref	0.5	
GO:0003955	NAD(P)H dehydrogenase (quinone) activity	skos:exactMatch	MetaCyc:NQOR-RXN		xref	0.5	
GO:0003955	NAD(P)H dehydrogenase (quinone) activity	skos:exactMatch	UM-BBD_reactionID:r0227		xref	0.5	
GO:0003956	NAD(P)+-protein-arginine ADP-ribosyltransferase activity	skos:exactMatch	EC:2.4.2.31		xref	0.5	
GO:0003956	NAD(P)+-protein-arginine ADP-ribosyltransferase activity	skos:exactMatch	MetaCyc:2.4.2.31-RXN		xref	0.5	
GO:0003957	NAD(P)+ transhydrogenase (B-specific) activity	skos:exactMatch	EC:1.6.1.1		xref	0.5	
